,Av,Av_err,age,age_err,d_kpc,dkpc_err,eep,eep_err,feh,feh_err,BV,B,V,jmag,hmag,kmag,logg,teff,logL,parallax,mass,prot
430,0.6073244167930659,0.01,9.936500111876017,1.9873000223752033,0.6807703471319381,0.0680770347131938,324.60085885564985,0.1,0.03238015195527172,0.01,1.4482450516444523,19.397182140207605,17.948937088563152,15.020562924390807,14.230649888998851,14.065109251498528,4.6616676249400335,4093.735546930789,-1.0180621607908689,1.468924144849971,0.6353582772489128,58.46535274991212
431,0.08857833963664408,0.01,10.066719011561995,2.013343802312399,0.5514595872256222,0.05514595872256222,341.94486814508633,0.1,0.19627166282630631,0.01,1.2052902826836132,17.438433877811647,16.233143595128034,14.003419286304414,13.30723484836042,13.195039616352359,4.606751413588009,4341.872722453932,-0.820955862529368,1.8133695073304867,0.6962831837009941,63.23692679765675
432,0.6768722758275765,0.01,10.13938086332876,2.0278761726657524,0.4803389741381004,0.04803389741381004,334.32127537322225,0.1,0.10269206682742721,0.01,1.4950969647244783,19.039354115840737,17.54425715111626,14.443149660170718,13.644016888385856,13.46296891761789,4.6740234778219465,4005.392263678066,-1.0924793332787264,2.0818631296666212,0.6021429936013564,76.67574562924054
433,0.06409471103617548,0.01,9.642808002380612,1.9285616004761224,0.9232099408195632,0.09232099408195632,385.05631340063974,0.1,-0.023082477819545894,0.01,0.5250458030147716,14.397978462580726,13.872932659565954,12.8915972265839,12.613592438464874,12.584326347859474,4.29248258600177,6186.58287287541,0.30366570289184275,1.0831772447253631,1.0907681618367049,18.06989293885703
436,0.21096989061995042,0.01,9.756210786896405,1.951242157379281,0.3564384750350069,0.03564384750350069,282.7600333534894,0.1,-0.1084498150066004,0.01,1.4601685793723682,20.060425780758784,18.600257201386416,15.251315325777933,14.56981863929877,14.355287614589631,4.9267305047484955,3576.3109965602707,-1.7719325744153032,2.805533268825109,0.3536138459891504,46.70227313623495
437,0.841622007542774,0.01,9.707163444118265,1.941432688823653,0.78460155409066,0.078460155409066,395.83401737994427,0.1,0.038740750755103776,0.01,0.8406567048856832,15.319289590171794,14.47863288528611,12.815293835289623,12.428395115732581,12.350619461220512,4.292521307528095,5947.263489290523,0.23246824558735915,1.2745322702795092,1.0843044776724982,32.69312411286873
438,0.030353805533004263,0.01,9.892595572943403,1.9785191145886807,0.9925894739603516,0.09925894739603516,252.5282338550403,0.1,0.17127283924558062,0.01,1.4042751219465224,24.25216054386443,22.84788542191791,18.393462267817235,17.758382894957244,17.534667678398083,4.9931790906170805,3158.4350088372216,-2.2278604405893976,1.0074658519297823,0.23821077464308996,54.53638828010695
439,0.8438128636583061,0.01,9.411780951266497,1.8823561902532995,0.24826380960958155,0.024826380960958155,386.92824349760144,0.1,0.17165580800618513,0.01,0.7712739386591263,11.475967043109774,10.704693104450648,9.150255996425166,8.804933068948179,8.731153745709303,3.987046950073131,6192.415189912453,0.7320631705033462,4.027973314244211,1.4430903305177543,21.167565814785394
440,0.4603290506427651,0.01,9.901736412525219,1.9803472825050439,0.8755642607957098,0.08755642607957098,471.4249331405721,0.1,-0.06323788875780387,0.01,0.9870966346683812,14.816439305039845,13.829342670371464,12.018043124230545,11.501527176043158,11.417644937426006,3.7403487404620392,5112.818402171695,0.5028349487368362,1.1421206241232407,1.0375414832157759,46.16695934060356
442,0.133778144993968,0.01,10.0328473084105,2.0065694616821,0.23241082366534896,0.023241082366534896,386.691603694161,0.1,-0.11534564057205553,0.01,0.7258002154674532,12.837083258709171,12.111283043241718,10.793754899285716,10.403803803964829,10.354496958605816,4.434573789840863,5561.454125777752,-0.1331290634197123,4.302725596979561,0.8497989439507475,44.33128675892784
443,0.9533071675823725,0.01,10.070195828154086,2.0140391656308174,0.40533925439723034,0.040533925439723034,321.46881250180274,0.1,0.19825244379955337,0.01,1.6107236852122995,20.125409274239544,18.514685589027245,14.77095565378476,13.97551650431864,13.742548213897681,4.771055978766727,3743.773103374009,-1.3784815945354458,2.4670692244872123,0.5103970645860858,72.56607598967149
444,0.07266558758115671,0.01,9.80928748689164,1.961857497378328,0.4155761405995939,0.04155761405995939,442.42054249758905,0.1,0.1924471631471743,0.01,0.6325301714814842,12.431297712312423,11.798767540830939,10.681451354572253,10.36546084324526,10.325135413012253,4.073623084546945,5875.914767249322,0.4468761697641627,2.4062979134393965,1.1263631586187808,29.388800061194647
445,0.19909341993592566,0.01,9.661007583428908,1.9322015166857818,0.9784384618412927,0.09784384618412928,245.48768999250498,0.1,0.05980357188297891,0.01,1.4498698681497082,24.23596503161792,22.78609516346821,18.299540172928175,17.645797074535547,17.414803664548195,4.98765319670453,3187.2076091919466,-2.18132984303942,1.0220366829387832,0.25198808429057334,41.26640548509323
446,0.34782234743304596,0.01,9.602170843199614,1.920434168639923,0.18908298236510934,0.018908298236510936,392.3983963844569,0.1,0.12176562387098938,0.01,0.6631182760436882,11.150481484254593,10.487363208210905,9.241696037100265,8.923670771816164,8.873882931552265,4.2047860628428415,6053.153877015569,0.3909185226209452,5.28868324103886,1.1900212170493156,23.720638248136133
447,0.6202348489611205,0.01,9.495186458509147,1.8990372917018297,0.8011663913937342,0.08011663913937343,433.8628575497114,0.1,0.08604006451348001,0.01,0.6488440081678082,13.31489868468588,12.666054676518073,11.364059389208766,11.070938913812602,11.012352870933645,3.899535058022389,6393.941543738085,0.8702604663896404,1.248180166744599,1.4266473493897192,20.274559222026955
448,0.5448010852760984,0.01,9.10661320554036,1.8213226411080718,0.34085078703137883,0.034085078703137886,464.21505255009663,0.1,0.03726328761578729,0.01,0.7355233663191338,10.278253724685129,9.542730358365995,8.129052326386558,7.789381007067258,7.724416191758312,3.4212854927578147,5986.20019385078,1.3575010055560393,2.9338350916230675,1.895288832316748,13.865839457804709
449,0.12564349241231398,0.01,9.70952840076158,1.941905680152316,0.7335616423183988,0.07335616423183988,389.72568806254907,0.1,-0.17866080120444094,0.01,0.5576050572353708,14.181596500221087,13.623991442985716,12.563588022958719,12.265622190930635,12.232181067440104,4.315353615510027,6112.434326842047,0.23274676559932447,1.363211954266762,1.0247321714517335,21.987140085825082
450,0.2897279837382146,0.01,9.617874746574554,1.9235749493149108,0.42581089425270624,0.04258108942527063,336.6948077424018,0.1,-0.01809426297893557,0.01,0.8168964642740519,14.769797261845575,13.952900797571523,12.458512036880162,12.03166252098246,11.969689988466136,4.546899144729919,5446.732017224736,-0.2742020485782945,2.348460345888965,0.8636200329080935,28.635158752560606
451,0.23875177108602408,0.01,10.131831420025986,2.026366284005197,0.5825761654853746,0.058257616548537464,371.086463457346,0.1,0.0699145208669642,0.01,0.9800078694131926,16.07175245897178,15.091744589558587,13.353726142467748,12.832476475373694,12.752785608959567,4.509496309845256,4993.365817402626,-0.4254975014225341,1.7165137526126697,0.7940794404491948,61.531115840201316
452,0.21354285449034138,0.01,9.904665198510166,1.9809330397020333,0.8342856555928698,0.08342856555928699,442.6379205764347,0.1,0.07101264555347386,0.01,0.7114144062193208,14.42375579067713,13.71234138445781,12.43269862349695,12.081067026196623,12.030274969358816,4.108435021154129,5755.964378224089,0.34971050823547634,1.1986302213111506,1.059483621485071,37.06790154897298
453,0.41114433647998705,0.01,9.715020059923988,1.9430040119847978,0.8061239093340453,0.08061239093340454,357.62377779206645,0.1,-0.050750952631046564,0.01,0.7243505989565655,15.44881078343854,14.724460184481975,13.33236832408124,12.96343526314402,12.90807716825363,4.437878691650491,5840.920796034032,-0.0031035019634540824,1.2405040818428517,0.9469344613425986,29.593467656643025
455,0.21745293221723594,0.01,9.3764228223487,1.87528456446974,0.06902115209121243,0.006902115209121243,460.32037821948865,0.1,-0.1330571871052876,0.01,0.5523955807976488,7.06964512000062,6.517249539202971,5.434274013741435,5.147256800005153,5.108119060733563,3.676494960979867,6200.419069223359,1.0523884550324314,14.488312201431901,1.4678394621225022,14.199718009548032
456,0.3666788797029814,0.01,9.81255178056925,1.96251035611385,0.6951300475093474,0.06951300475093473,391.5151240439949,0.1,0.0001437784862242386,0.01,0.7567091661450824,14.853683841513128,14.096974675368045,12.707639936423522,12.341677996151464,12.28349138352584,4.3460098827724805,5770.117615080937,0.09804322242247987,1.4385797356667323,1.0155743657995249,34.66161266148015
457,0.39091742684116226,0.01,9.95202501239045,1.9904050024780902,0.14858750295454526,0.014858750295454526,387.8063149465153,0.1,0.07635359062032909,0.01,0.8525235354426943,12.150400181299073,11.297876645856379,9.754711749181268,9.336112629132602,9.26805504624899,4.412023316587553,5500.25331926955,-0.09447613981121487,6.730041087680922,0.9197591700425106,44.99446004958313
458,0.9764565294354102,0.01,9.851265733448479,1.9702531466896958,0.4216603823382269,0.04216603823382269,256.4674184333494,0.1,0.07885432235672368,0.01,1.6755745581970665,23.316964643965868,21.6413900857688,16.597721928454963,15.863330338914983,15.592282024605227,4.974293337642071,3196.6155126585663,-2.1528062999545265,2.37157684688022,0.2578198489781756,55.9295677798574
459,0.9546663568790689,0.01,9.77261606218765,1.95452321243753,0.5531025309041416,0.055310253090414166,382.7823590163073,0.1,0.05945558270752621,0.01,0.9256389177037683,15.133960871071562,14.208321953367793,12.387036288202447,11.963027072023088,11.874769725383358,4.36349652861643,5789.039051282339,0.08914618459387885,1.8079830485774984,1.0223216757587488,37.75329086350031
460,0.8001375827520759,0.01,10.143544168358078,2.0287088336716157,0.4087120898993624,0.04087120898993624,307.2513556114352,0.1,-0.08988471461925594,0.01,1.631468330544287,20.947352033500675,19.315883702956388,15.572772791968486,14.828358356130721,14.584220148166496,4.9030634953458145,3600.1164122081796,-1.7191080714352727,2.4467101040398167,0.36841657315922854,80.0682119642951
461,0.24165892081918516,0.01,10.092869685566853,2.018573937113371,0.5244155590449774,0.05244155590449774,380.6013984568252,0.1,-0.13751737252535123,0.01,0.8169505275651439,15.127776693353466,14.310826165788322,12.818411921672626,12.381550477275574,12.320373743329256,4.471853703440047,5382.728929562402,-0.24900925471211857,1.9068846885876498,0.8103141128607403,52.25966825343303
463,0.31690413772062476,0.01,9.913103272782864,1.982620654556573,0.1438651405757262,0.01438651405757262,382.48591181186526,0.1,0.03972084645577509,0.01,0.8202611617198698,11.933762897378534,11.113501735658664,9.64367840934331,9.239900993393414,9.176728112550192,4.417211826425957,5534.562662933116,-0.08124955463271029,6.950954178323905,0.9356596184882768,41.73537506834073
464,0.26679454943383085,0.01,9.948359970677615,1.989671994135523,0.6787014848830613,0.06787014848830612,479.83291184463997,0.1,-0.12825759588430363,0.01,0.9962850504137535,13.733438792354143,12.73715374194039,10.964792511332147,10.427130514126548,10.345786745095593,3.5245276667606125,4948.752132678721,0.6636932168172699,1.4734018154863735,1.0415938604679078,49.23318851234505
466,0.7777279100677931,0.01,9.765993188387146,1.9531986376774293,0.1416797009182555,0.014167970091825549,473.49464250307545,0.1,-0.01793120330653744,0.01,1.0713410005968207,11.009904443446246,9.938563442849425,7.90794289265411,7.366313333114189,7.266924817443347,3.694349579040933,5143.44353470875,0.6003964182315431,7.058174131641956,1.140746701242945,40.671346316667666
467,0.858322938878858,0.01,9.013975730514412,1.8027951461028824,0.16714939574056645,0.016714939574056644,310.96876880601815,0.1,0.0671042366412612,0.01,0.8847300924908765,12.61178759811994,11.727057505629064,9.999188849641072,9.592595777784247,9.510893288079382,4.479748006043474,5835.194212653842,0.001171439388837767,5.982671941884288,1.0569514080006295,14.047361252779751
468,0.8448640854105085,0.01,9.840098030190584,1.9680196060381168,0.9497803751831607,0.09497803751831607,443.16473334611885,0.1,0.13494683190806028,0.01,0.8628385988562108,15.219632679439833,14.356794080583622,12.659150034376214,12.262350418517174,12.181665639383313,4.0691680540165445,5872.68658618734,0.450543143684631,1.0528749868169835,1.1267887950047637,39.35553309077096
469,0.35967556122306776,0.01,9.893807900396647,1.9787615800793295,0.8808054817446443,0.08808054817446444,417.9798629566079,0.1,-0.13210862856923072,0.01,0.6503770561086011,14.800210329037874,14.149833272929273,12.873300791710323,12.536400272025292,12.488403840092014,4.230118823224735,6014.705663712712,0.2779457189703031,1.135324451000535,0.9967993369655411,33.668767141107956
470,0.6872343434606829,0.01,9.553230055547884,1.9106460111095769,0.9079715408108716,0.09079715408108717,356.5996343812003,0.1,-0.19234205280126535,0.01,0.7283896555195319,15.538275672965263,14.80988601744573,13.32788796283535,12.971786915853846,12.908984543916512,4.3834006862816,6111.228038384302,0.16759488088377308,1.1013561053983494,1.0323375610600094,24.220270038091275
471,0.31283419752422004,0.01,10.130796429594723,2.026159285918945,0.9916174480691127,0.09916174480691127,405.45802463662807,0.1,0.1116410345583147,0.01,0.867299393761515,16.29027356833936,15.422974174577844,13.877548903010863,13.444079824501221,13.37612005102656,4.378719952281026,5387.826055975944,-0.11720241326284488,1.0084534131052352,0.8797010136099088,57.06066533442583
472,0.06090554323518271,0.01,10.10645055451306,2.021290110902612,0.21623223610843278,0.02162322361084328,445.3769349708841,0.1,0.04387897006104638,0.01,0.7492762972635596,11.843605432494078,11.094329135230518,9.804143557007599,9.422170494902566,9.371565524129878,4.150583727709387,5507.821407802152,0.17994272253681995,4.624657349880688,0.9422384556474188,49.91030411498593
473,0.7015652656029423,0.01,10.01067868279995,2.0021357365599903,0.36188494399042115,0.03618849439904211,310.1799916705444,0.1,0.0798558278488487,0.01,1.5377150557580244,20.557841301312997,19.020126245554973,15.073042517124309,14.334612087911184,14.098377642239475,4.859813032912257,3547.6512754492933,-1.6526145212092,2.763309213622519,0.4125670588488279,65.95579511482134
474,0.009827552569787845,0.01,9.886531303771815,1.977306260754363,0.672526839625618,0.0672526839625618,288.204451045523,0.1,0.13526198999545702,0.01,1.3366923691413,21.704766329201934,20.368073960060634,16.595512526019505,15.945758033107841,15.739318770408813,4.893405863400685,3402.520947278073,-1.8147262196150677,1.4869295038941193,0.3620206704037859,52.90075001356178
475,0.40918258745848857,0.01,10.087944022673941,2.0175888045347885,0.4889645144620408,0.04889645144620408,385.26411488562167,0.1,0.12112437392980019,0.01,0.9399144577048588,15.259936070162126,14.320021612457268,12.631080202437357,12.160995926636797,12.083182725539821,4.4506368333095425,5265.878847718668,-0.23887661197404159,2.0451381857438076,0.8602573793296542,56.80237349547429
476,0.32937926930207573,0.01,9.354839329731329,1.8709678659462659,0.4242056380445502,0.042420563804455025,425.2360934532587,0.1,0.1843680587715299,0.01,0.5174297371717937,11.10428461677596,10.586854879604166,9.583840943175087,9.349627838007807,9.308349318858898,3.8313020977043935,6589.652518859404,1.0271832664133433,2.357347263486818,1.5510486727387363,12.138515505459056
477,0.6933775385188524,0.01,10.04812634859213,2.009625269718426,0.3642331368422371,0.03642331368422371,412.25126341133546,0.1,0.014374031540847293,0.01,0.9046175552290343,14.082151234519404,13.17753367929037,11.462292101892018,11.03201071916007,10.951897591675989,4.316717703639021,5604.511040440422,0.045750432647127116,2.745494297058252,0.9459825672651085,52.77154456966531
478,0.7662454727603789,0.01,9.339467538436688,1.8678935076873378,0.5978428256240177,0.05978428256240177,422.37688992471084,0.1,-0.004601746936037848,0.01,0.5292296031802373,12.149868040171677,11.62063843699144,10.476021973348134,10.249917015691953,10.193708047379284,3.8901883306711293,7112.575482876374,1.0905107204907303,1.6726804389702559,1.5139386128360433,12.514752251434018
479,0.30409463597128383,0.01,10.050064224931525,2.010012844986305,0.5798374943536811,0.05798374943536812,319.1412447216859,0.1,-0.039245120043707976,0.01,1.4526107369262995,20.05790737685468,18.60529663992838,15.538857708915247,14.828030466881604,14.62499887030645,4.80243534442357,3777.2731998059603,-1.42642564483517,1.7246211390911435,0.4733567512909757,67.59994520245716
480,0.8116270144448535,0.01,9.625606906861762,1.9251213813723524,0.16984325572359768,0.01698432557235977,428.08275160988114,0.1,-0.1385235828623182,0.01,0.6768646239417748,10.71766788382607,10.040803259884296,8.59354228309474,8.269722262649992,8.205545825703716,4.038317579089784,6421.330766701666,0.6624945674497147,5.887781623942705,1.1964101578998294,24.913313426772117
482,0.4463263599865612,0.01,10.12203780616133,2.024407561232266,0.5579370584477514,0.055793705844775145,350.17939291884215,0.1,-0.08919499026960849,0.01,1.1031208595285502,16.989957771778805,15.886836912250255,13.811292879712992,13.191401720584585,13.091845611714238,4.589277975856022,4746.884558698693,-0.6499907387478445,1.7923168659599729,0.6944297097473354,64.83787706297618
484,0.6929202292247886,0.01,9.829054105181688,1.9658108210363379,0.2180061209832283,0.021800612098322833,287.50696152157707,0.1,0.033276321710839024,0.01,1.5410780667670423,20.07711171976615,18.53603365299911,14.294721791596036,13.572450809854695,13.330912271065628,4.892948324705819,3417.8433806343837,-1.8019763118919185,4.587027169190962,0.3657726146915002,52.45357040931198
485,0.9873684723122,0.01,10.138091962271151,2.0276183924542304,0.7448486783297639,0.07448486783297639,299.4415374383484,0.1,0.03713607220324405,0.01,1.6306403374422374,23.209379297777005,21.578738960334768,17.077962844611594,16.3265329742205,16.068866606656297,4.892622526781831,3401.693541258425,-1.8209187720467888,1.3425545739604225,0.3566064061754203,79.49998228576767
486,0.22516102421593187,0.01,9.846708169293215,1.9693416338586431,0.03494710387285894,0.003494710387285894,307.9092171086378,0.1,-0.058030135649195985,0.01,1.4049836708279315,13.42033527865748,12.01535160782955,9.147454795973172,8.429752260674864,8.245775349021653,4.766733250973244,3875.762938320637,-1.3052870290606577,28.614674441639,0.5200732526373115,51.46929595459216
487,0.6623179135395824,0.01,10.084858265242474,2.0169716530484947,0.361283536987731,0.036128353698773104,393.20815390661073,0.1,-0.17920425920891703,0.01,0.88716408585206,14.491764199983558,13.604600114131499,11.880826657890617,11.431579758343446,11.354204854971039,4.421922841880229,5541.516727717941,-0.13415455949531754,2.7679091284858615,0.8361809521509307,54.617500946385874
488,0.6096819082757774,0.01,9.926747507358376,1.9853495014716753,0.7824105220502772,0.07824105220502772,305.7390588620485,0.1,-0.18730249385080455,0.01,1.5637942445904827,21.597133132462755,20.033338887872272,16.606267727680645,15.875990492934221,15.647061362222253,4.860611243266123,3690.3982003902925,-1.573845835708817,1.2781014209516737,0.4232466423973105,59.742124269223105
489,0.9150984544900299,0.01,9.745617613762441,1.9491235227524883,0.5682539918448484,0.05682539918448484,322.87768244742125,0.1,-0.030665942338720997,0.01,1.3140298374735195,18.058195442513117,16.744165605039598,14.174733848828522,13.459555628448479,13.32585415007582,4.6336829797751165,4589.403289496509,-0.7510016783442555,1.759776463256297,0.6977943073650288,43.900916646292735
490,0.15636214164487505,0.01,9.6392949988548,1.9278589997709599,0.26855080818575167,0.02685508081857517,262.7000772991833,0.1,-0.16617384876110486,0.01,1.454915326705386,19.696802744591526,18.24188741788614,14.849020334462734,14.175626536842891,13.961691282535082,4.956535590975804,3531.9975154737344,-1.8683420797467316,3.7236901529200326,0.319141619577242,40.209842908202845
491,0.751798163586933,0.01,9.511015472828399,1.9022030945656798,0.6980035881496173,0.06980035881496173,301.37676061436196,0.1,0.04273878221605565,0.01,1.463368226551406,19.37507970617803,17.911711479626625,14.985741690166886,14.189758482194625,14.026778625201002,4.6602325130507065,4179.5152312633145,-0.9593887676904878,1.4326573917062009,0.6667517635814241,34.26938882986336
492,0.5682686162687683,0.01,10.032790977383666,2.006558195476733,0.5717170347145126,0.057171703471451264,259.77184376999816,0.1,0.152389202255863,0.01,1.561996259542326,23.740633619613924,22.178637360071598,17.314696087429517,16.624273694662925,16.37235761924067,4.986442138984363,3157.0085709642944,-2.2220982632843653,1.7491170269211076,0.2381188390400967,68.2947091901989
494,0.4744349141471741,0.01,9.869361914593929,1.9738723829187859,0.7376749343279252,0.07376749343279253,366.98284911369274,0.1,0.06361816405289294,0.01,0.8724063359573648,15.846354440217366,14.973948104260002,13.369902470857125,12.941554118943388,12.8698290121335,4.456266153366065,5502.919620379453,-0.13937512822614728,1.3556106537781059,0.9165724785915976,41.13253498348053
495,0.3337765970697978,0.01,9.854086955139632,1.9708173910279265,0.6140068428158723,0.06140068428158723,385.4406475881797,0.1,-0.1155072674108276,0.01,0.7012975725118853,14.66323550530598,13.961937932794095,12.623570579086788,12.260588591949467,12.209130536074477,4.388116096255608,5831.369019656652,0.035477244262325965,1.6286463444184758,0.9291445925832293,34.34521090510725
496,0.5793134027884609,0.01,9.918725642110575,1.983745128422115,0.4932958985577059,0.04932958985577059,371.5547486127401,0.1,0.14519873254354881,0.01,0.9397514957008255,15.235408266510158,14.295656770809332,12.566092278528899,12.111948994756272,12.030761446714166,4.4555310751706,5417.78100453714,-0.16918879764281952,2.027180852149371,0.9094656215539809,45.84073617217024
497,0.8890006108146659,0.01,10.085835921746577,2.0171671843493155,0.14185030441084817,0.014185030441084817,327.0958024831631,0.1,0.1544373741252833,0.01,1.579174547300914,17.137611534426203,15.558436987125289,12.104906224994615,11.292747621892499,11.083310532218265,4.714162255657812,3886.5228645984207,-1.210969538491725,7.049685259071772,0.5682113123392659,73.38810660247653
498,0.569304984412202,0.01,10.13798613654415,2.02759722730883,0.26871968770652993,0.026871968770652996,303.23894735108047,0.1,-0.12133856601881653,0.01,1.5657874675684624,19.83179866552387,18.266011197955407,14.670689881271413,13.950923739024374,13.718150037359619,4.912439952682563,3586.4152719927824,-1.747561633125133,3.7213499633570013,0.35785424253507375,78.10927827354368
499,0.631722418326584,0.01,9.778323979514543,1.9556647959029085,0.42490847818791444,0.04249084781879145,441.0500901279702,0.1,0.0949704343082709,0.01,0.7690225590129618,13.035891560224727,12.266869001211765,10.769435263445123,10.40793537778593,10.341084688510197,4.056639845959001,5961.899618285674,0.4995162569155797,2.353447980761996,1.1536582145673506,33.598726173046074
500,0.5187478471147094,0.01,10.067126877106265,2.013425375421253,0.6033062941363247,0.06033062941363248,342.93830876382214,0.1,-0.08539218042915082,0.01,1.2073838200474967,17.743981369869626,16.53659754982213,14.232403164511972,13.546097634293133,13.43103878783411,4.616329508928677,4552.437367481994,-0.7649055790587606,1.657532848105903,0.6702475108256056,63.32391261156727
501,0.051165506445475906,0.01,10.034272422954727,2.0068544845909453,0.5185707766631518,0.05185707766631518,331.5668351244733,0.1,0.12105612494117185,0.01,1.2762667191604464,18.006199218016313,16.729932498855867,14.245394990119552,13.513875526245041,13.38002216996411,4.6515092060544605,4113.493611788512,-0.9978109423973933,1.9283770798553317,0.6378463843924226,62.40467196964748
503,0.49200172943208276,0.01,10.127319832339614,2.025463966467923,0.016399714211813445,0.0016399714211813446,292.25563087345455,0.1,-0.18798959786824287,0.01,1.5499349724312594,13.888051164839432,12.338116192408172,8.73934626877467,8.029239862708328,7.798881779663388,4.930292899350907,3554.252318987844,-1.8160996303296864,60.97667234223237,0.3304920943953242,76.72019047890684
504,0.31023528374470477,0.01,9.506018507059688,1.9012037014119376,0.5012768296818058,0.05012768296818058,303.35575135396925,0.1,0.15894634631637278,0.01,1.3096321292087651,17.884810460644804,16.57517833143604,14.05845567879415,13.318390017331005,13.185113780472202,4.651242944506875,4241.911247315527,-0.9138950358452691,1.9949056904041775,0.6835684373779608,32.35989385048268
505,0.18176359776119422,0.01,9.295581797378086,1.8591163594756173,0.29276972867662066,0.029276972867662066,308.6644925556166,0.1,0.04905221343946323,0.01,0.9237315555447836,14.334652210849185,13.410920655304402,11.808818190939412,11.333501604786708,11.261373064772325,4.5749308398297615,5136.430757696568,-0.3954706580827812,3.415653676082584,0.8817680307503086,20.608434265303476
506,0.5041328419184383,0.01,10.080210987053968,2.0160421974107936,0.7372622177034297,0.07372622177034298,360.3491252297897,0.1,0.18935304766592848,0.01,1.0890526807492016,17.08964916394523,16.000596483196027,14.012123264841838,13.446627914077,13.349269006908516,4.528703062951549,4926.128483890564,-0.46657629281491586,1.3563695195381067,0.7963248226536296,61.07906765445275
507,0.3228097934478503,0.01,9.808111169943864,1.9616222339887728,0.033706802617778656,0.003370680261777866,347.07672581716037,0.1,-0.013996192989428946,0.01,0.8728512960799524,9.472325290394643,8.59947399431469,7.010122740906793,6.554180706461193,6.4855558043633135,4.530767127651334,5320.013875358196,-0.3116786443180792,29.667601858876697,0.8411682597501482,38.074947333915716
508,0.2581076431734147,0.01,10.076788927768574,2.015357785553715,0.588979533192733,0.058897953319273305,368.2529514461317,0.1,0.13895517222854953,0.01,0.9751086783472545,16.013860623502627,15.038751945155372,13.316647289424655,12.807107573278026,12.727695272859442,4.50711376267006,5039.378915541245,-0.3945208551188687,1.697851866904801,0.8168542251634783,57.22306979560649
509,0.4639854174403808,0.01,10.098876132983778,2.0197752265967557,0.9420594951310047,0.09420594951310048,412.99172953950654,0.1,-0.1750423725606891,0.01,0.7619098210963493,15.792692897032087,15.030783075935737,13.549757111632678,13.154963711565701,13.094395380313907,4.326283387645811,5734.042358864427,0.0380283695088654,1.0615040824581232,0.8674853772745124,50.071530900934086
510,0.13328425808217315,0.01,9.128133412664413,1.8256266825328826,0.18266517444038452,0.01826651744403845,426.7009355340866,0.1,-0.06588837996868172,0.01,0.20679811775061907,7.864107871946031,7.657309754195412,7.2620006411033104,7.182902581524211,7.1641474612573575,3.848676155707171,7920.332930118712,1.3908676454771434,5.474497276580571,1.7867738785392238,
511,0.9277457330754073,0.01,10.094358410590155,2.0188716821180313,0.4769329958430894,0.04769329958430894,399.6650767245509,0.1,-0.17319338489951602,0.01,0.9462269301901891,15.269161082105184,14.322934151914994,12.43129734861028,11.966284427140662,11.877072605022239,4.393026914770834,5603.38469462914,-0.07833935057262846,2.0967305863002172,0.8500576973247072,57.49340357222229
512,0.867702097919239,0.01,9.81639425394768,1.963278850789536,0.10050777189896679,0.010050777189896679,467.3242533471564,0.1,0.19013725339162824,0.01,1.1034868282995145,10.604529947343076,9.501043119043562,7.445596417532466,6.924105389704007,6.818802092412683,3.829956324540423,5223.829791913262,0.5007957773886422,9.949479339818893,1.1647937638989951,44.035228159040294
514,0.10621382758845621,0.01,9.952259483255748,1.9904518966511497,0.5550263637902634,0.05550263637902634,250.79672591981063,0.1,0.1410189684983882,0.01,1.4580024188938339,23.899819836169975,22.44181741727614,17.630732313326448,16.985372410217064,16.75350449492282,5.047685288743869,3076.0387942353846,-2.4331766943846374,1.8017162160929097,0.18870613449612142,59.82404784553446
516,0.807957328109019,0.01,8.879707748875752,1.7759415497751505,0.5261632512590038,0.05261632512590038,379.53029353406185,0.1,-0.16595860555208586,0.01,0.3506273834231539,10.53635579053773,10.185728407114576,9.38365295858216,9.258569228204335,9.206732593580101,3.8141653356063014,8273.60232157965,1.5763895348443546,1.9005508225958376,2.12439284296698,
517,0.7677646177143377,0.01,9.841195911034426,1.9682391822068852,0.8976089118843201,0.08976089118843202,450.9387064507463,0.1,-0.04576096299466664,0.01,0.7872277366451179,14.780163791094397,13.99293605444928,12.392002261916932,12.008512736178071,11.93704226992616,4.012121712446584,5964.409796131327,0.5192618548118073,1.1140709353038103,1.0877300636651541,37.014676797354305
518,0.11396588711924116,0.01,9.990527433209143,1.9981054866418289,0.20433135928795637,0.02043313592879564,264.3924545242453,0.1,-0.17158604438239916,0.01,1.463751469752573,19.661939674542165,18.19818820478959,14.660585804747788,13.992544731621123,13.777456255660324,4.9951913685127005,3446.445185550018,-2.0464453622877525,4.89401139151988,0.25627480262596786,62.90553258458981
519,0.6439079570677647,0.01,10.011001044455089,2.002200208891018,0.03233886658829376,0.0032338866588293765,459.2048452669474,0.1,-0.11568275937998856,0.01,0.8785533115658,7.890950744168287,7.012397432602487,5.309616844159464,4.867053146646581,4.790564135402672,3.9579665573201974,5551.345836080611,0.39679123889444273,30.92254322734943,0.965263025423274,49.43471912427071
521,0.5773534012196677,0.01,9.364527403426031,1.8729054806852063,0.5813459115640274,0.05813459115640274,461.3142676395716,0.1,-0.012357115580968525,0.01,0.6792909255372024,12.19814419551616,11.518853269978958,10.137207858667338,9.80308442686414,9.743672525910597,3.6628040740493244,6131.158965024976,1.0480294240858332,1.7201462676664296,1.4727829906500385,17.95849723295533
