id_starname,id_kic,id_koicand,id_kepler_name,koi_disposition,koi_period,koi_period_err1,koi_period_err2,koi_time0,koi_time0_err1,koi_time0_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_ingress,koi_ingress_err1,koi_ingress_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_srho,koi_srho_err1,koi_srho_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_sage,koi_sage_err1,koi_sage_err2,koi_sparprov,kic_kepmag,kic_jmag,kic_hmag,kic_kmag,cks_fp,cks_steff,cks_steff_err1,cks_steff_err2,cks_slogg,cks_slogg_err1,cks_slogg_err2,cks_smet,cks_smet_err1,cks_smet_err2,cks_svsini,cks_svsini_err1,cks_svsini_err2,iso_steff,iso_steff_err1,iso_steff_err2,iso_slogg,iso_slogg_err1,iso_slogg_err2,iso_smet,iso_smet_err1,iso_smet_err2,iso_srad,iso_srad_err1,iso_srad_err2,iso_smass,iso_smass_err1,iso_smass_err2,iso_sage,iso_sage_err1,iso_sage_err2,iso_slogage,iso_slogage_err1,iso_slogage_err2,iso_sparallax,iso_sparallax_err1,iso_sparallax_err2,iso_prad,iso_prad_err1,iso_prad_err2,iso_sma,iso_sma_err1,iso_sma_err2,iso_insol,iso_insol_err1,iso_insol_err2,iso_teq,iso_teq_err1,iso_teq_err2
1894,K04473,7133294,K04473.01,Kepler-1607 b,CONFIRMED,13.6473676,0.0002102,-0.0002102,2454965.236,0.0146,-0.0146,0.0137,0.4388,-0.0136,7.769,0.361,-0.361,,,,63.3,5.8,-5.8,0.007247,0.00044,-0.000395,0.25152,0.0112,-0.10849,1.09,0.48,-0.32,0.1075,,,913.0,,,164.06,214.68,-89.9,13.529,0.602,-0.602,10.933105,14.1,1,,5771.0,169.0,-146.0,4.106,0.298,-0.242,-0.3,0.34,-0.24,1.382,0.6,-0.404,0.89,0.148,-0.072,,,,stellar_q1_q16,13.897,12.592,12.271,12.218,False,5987.5,60.0,-60.0,3.955,0.1,-0.1,0.04,0.04,-0.04,5.8,1.0,-1.0,5988.0,65.0,-65.0,4.004,0.095,-0.084,0.038,0.042,-0.044,1.81,0.252607284139,-0.232831355277,1.204,0.0960668850333,-0.0721376905646,5.00034534977,1.12825013385,-1.15998783498,9.699,0.0883609568015,-0.114628343478,0.91,0.13,-0.11,1.42957471749,0.207402965859,-0.207402965859,0.118935664468,0.00278809873702,-0.00278809873702,268.313165997,73.2836367933,-73.2836367933,1031.392626,70.7148297008,-70.7148297008
1895,K04480,10467714,K04480.01,,CANDIDATE,58.7483786,0.0004517,-0.0004517,2455005.66,0.0063,-0.0063,0.2356,0.2516,-0.2356,3.372,0.174,-0.174,,,,449.6,34.0,-34.0,0.019395,0.001225,-0.000848,12.60691,3.42747,-5.16349,1.7,0.79,-0.18,0.2696,,,425.0,,,7.7,10.88,-2.17,132.0,35.9,-35.9,11.186303,15.0,1,,5574.0,178.0,-141.0,4.505,0.08,-0.287,-0.5,0.36,-0.26,0.805,0.369,-0.087,0.756,0.132,-0.049,,,,stellar_q1_q16,14.122,12.829,12.482,12.364,False,5633.9,60.0,-60.0,4.425,0.1,-0.1,0.32,0.04,-0.04,1.4,1.0,-1.0,5636.0,61.0,-66.0,4.392,0.073,-0.087,0.301,0.042,-0.042,1.072,0.122884798083,-0.0837894599577,1.04,0.0390082042653,-0.038165953414,5.49540873858,2.16139524746,-2.91736639288,9.74,0.14404752931,-0.32870995341,1.48,0.13,-0.15,2.26120279928,0.249751954253,-0.249751954253,0.299818537477,0.00500361258893,-0.00500361258893,11.5493333988,2.31820587481,-2.31820587481,469.788904699,23.514699314,-23.514699314
1896,K04482,7778427,K04482.01,,NOT DISPOSITIONED,5.382942,6.415e-05,-6.415e-05,2454969.243,0.0104,-0.0104,0.045,0.4093,-0.0448,3.369,0.227,-0.227,,,,35.7,3.5,-3.5,0.0055,0.000258,-0.000417,1.20774,0.17709,-0.68093,0.83,0.52,-0.18,0.0639,,,1303.0,,,681.83,1312.34,-310.43,12.28,1.8,-1.8,10.78745,12.4,1,,6362.0,149.0,-211.0,4.238,0.148,-0.342,-0.02,0.22,-0.3,1.378,0.872,-0.29,1.199,0.293,-0.187,,,,stellar_q1_q16,12.642,11.578,11.444,11.347,False,6241.0,60.0,-60.0,4.271,0.1,-0.1,-0.047,0.04,-0.04,6.5,1.0,-1.0,6236.0,64.0,-63.0,4.278,0.082,-0.096,-0.039,0.042,-0.042,1.29,0.181839599648,-0.122742168793,1.162,0.0560454958047,-0.0445432104815,3.37287308659,0.727896220667,-1.11313834285,9.528,0.0848653383186,-0.173942536998,1.84,0.2,-0.23,0.773526446304,0.104173023536,-0.104173023536,0.0632264300536,0.00105207685504,-0.00105207685504,568.492478555,137.464631423,-137.464631423,1244.3561739,75.4870864113,-75.4870864113
1897,K04505,8493354,K04505.01,,NOT DISPOSITIONED,18.0072194,0.0002582,-0.0002582,2454971.314,0.0118,-0.0118,0.4214,0.0232,-0.4212,5.379,0.343,-0.343,,,,78.5,7.6,-7.6,0.008309,0.000366,-0.000549,0.75101,0.4635,-0.25279,1.04,0.62,-0.11,0.1416,,,823.0,,,108.64,198.62,-33.13,23.44,7.2,-7.2,10.656348,12.2,1,,6567.0,159.0,-217.0,4.388,0.061,-0.354,-0.22,0.22,-0.32,1.144,0.69,-0.124,1.165,0.268,-0.16,,,,stellar_q1_q16,13.615,12.635,12.389,12.361,False,6076.7,60.0,-60.0,4.275,0.1,-0.1,-0.11,0.04,-0.04,5.7,1.0,-1.0,6075.0,66.0,-64.0,4.301,0.08,-0.091,-0.104,0.043,-0.042,1.21,0.15193959326,-0.112630546478,1.066,0.0453270603503,-0.0401315636376,4.81947797625,0.959684340112,-1.32898067328,9.683,0.0788648924436,-0.140112693227,1.26,0.13,-0.14,1.09724548565,0.136279204407,-0.136279204407,0.137424462417,0.00230229198753,-0.00230229198753,95.2594825922,21.6170957304,-21.6170957304,796.142082884,45.2442296012,-45.2442296012
1898,K04546,5033823,K04546.01,,NOT DISPOSITIONED,0.741767939,1.265e-06,-1.265e-06,2454964.578,0.00142,-0.00142,1.4956,0.4939,-0.226,0.2667,0.0657,-0.0657,,,,61.0,4.9,-4.9,0.505973,0.123769,-0.476366,2.25672,9.12359,-2.04736,55.97,22.65,-5.25,0.0165,,,2130.0,,,4866.62,5719.65,-1375.8,4.03,1.8,-1.8,10.023527,14.8,1,,6163.0,152.0,-205.0,4.461,0.047,-0.283,-0.1,0.2,-0.3,1.013,0.41,-0.095,1.079,0.2,-0.135,,,,stellar_q1_q16,13.469,12.414,12.063,12.022,False,5881.2,60.0,-60.0,4.166,0.1,-0.1,0.004,0.04,-0.04,3.4,1.0,-1.0,5879.0,65.0,-65.0,4.18,0.11,-0.1,0.01,0.038,-0.035,1.39,0.201922856557,-0.172258062221,1.066,0.0479952330966,-0.0427029554012,6.82338694142,1.24977745196,-1.19044496923,9.834,0.0730437960871,-0.0832647226306,1.3,0.19,-0.16,74.9673215164,47.2842754734,-47.2842754734,0.0163853492499,0.000274312900811,-0.000274312900811,7775.28696367,2171.69458701,-2171.69458701,2392.99963701,168.673235532,-168.673235532
1899,K04556,10399321,K04556.01,,NOT DISPOSITIONED,21.5809242,0.0004929,-0.0004929,2454979.098,0.0171,-0.0171,0.2773,0.1754,-0.2772,12.665,0.521,-0.521,,,,47.8,3.3,-3.3,0.006358,0.000271,-0.000303,0.08143,0.01229,-0.03453,1.43,0.65,-0.65,0.1554,,,930.0,,,177.09,240.66,-129.14,12.61,1.9,-1.9,9.153094,20.3,1,,5790.0,158.0,-143.0,3.84,0.442,-0.24,-0.32,0.34,-0.24,2.062,0.939,-0.934,1.074,0.292,-0.209,,,,stellar_q1_q16,11.981,10.726,10.424,10.352,True,5437.2,60.0,-60.0,3.829,0.1,-0.1,-0.107,0.04,-0.04,3.5,1.0,-1.0,5442.0,77.0,-69.0,3.77,0.11,-0.11,-0.059,0.018,-0.073,2.15,0.393859111866,-0.353022662162,1.0,0.0438292140016,-0.049244289009,9.03649473722,2.22180994545,-1.6943247165,9.956,0.0954729977628,-0.0901755628713,1.91,0.29,-0.25,1.49112458564,0.267667965731,-0.267667965731,0.151784271391,0.00254220386449,-0.00254220386449,157.54768677,56.0335697587,-56.0335697587,902.85193643,80.7243215838,-80.7243215838
1900,K04557,10257229,K04557.01,,NOT DISPOSITIONED,5.7565044,3.652e-05,-3.652e-05,2454969.982,0.00563,-0.00563,0.0194,0.4356,-0.0194,2.338,0.164,-0.164,,,,67.2,6.9,-6.9,0.007532,0.000438,-0.000465,3.88815,0.51794,-2.30101,0.85,0.35,-0.08,0.0649,,,1093.0,,,337.2,406.13,-91.83,18.96,2.5,-2.5,9.794492,12.1,1,,6210.0,144.0,-191.0,4.45,0.046,-0.285,-0.1,0.2,-0.32,1.033,0.432,-0.095,1.093,0.215,-0.135,,,,stellar_q1_q16,13.666,12.626,12.339,12.294,False,5908.7,60.0,-60.0,4.062,0.1,-0.1,-0.013,0.04,-0.04,3.8,1.0,-1.0,5902.0,65.0,-64.0,4.09,0.11,-0.11,-0.005,0.037,-0.035,1.58,0.261913268087,-0.202481011455,1.104,0.0611271330916,-0.0492293245942,6.3095734448,1.15566692766,-1.11101641139,9.8,0.073043796087,-0.0841171870173,1.01,0.15,-0.14,1.29418100248,0.206067959715,-0.206067959715,0.0649909695028,0.0010862659571,-0.0010862659571,643.990065401,192.94096393,-192.94096393,1283.75845771,96.1709422582,-96.1709422582
1901,K04561,7747457,K04561.01,Kepler-1613 b,CONFIRMED,1.5184299,0.0001991,-0.0001991,2454965.131,0.109,-0.109,0.953,0.0117,-0.6565,3.414,0.141,-0.141,,,,212.6,15.2,-15.2,0.016853,2.9e-05,-0.003668,0.03058,0.51479,-0.01069,2.34,1.3,-0.44,0.0264,,,1927.0,,,3261.65,5617.05,-1404.08,1.55,0.768,-0.768,11.474009,17.3,1,,6302.0,185.0,-240.0,4.259,0.153,-0.291,-0.18,0.25,-0.3,1.269,0.707,-0.234,1.063,0.277,-0.122,,,,stellar_q1_q16,14.118,12.999,12.731,12.653,False,6037.4,60.0,-60.0,4.112,0.1,-0.1,0.013,0.04,-0.04,6.5,1.0,-1.0,6040.0,73.0,-67.0,4.13,0.1,-0.1,0.017,0.041,-0.038,1.53,0.232026636402,-0.192448330728,1.149,0.0736755074635,-0.0487553115055,5.16416369272,0.92306440224,-1.0617797799,9.713,0.0714195755376,-0.0999636995458,0.87,0.13,-0.12,2.79916142169,0.504621983022,-0.504621983022,0.027088417904,0.000477273621569,-0.000477273621569,3824.6922477,1097.63929506,-1097.63929506,2004.0689069,143.02042817,-143.02042817
1902,K04567,8332521,K04567.01,,CANDIDATE,14.7441194,0.000331,-0.000331,2454968.065,0.0179,-0.0179,1.3857,0.6064,-0.0986,9.09,0.956,-0.956,,,,153.4,14.9,-14.9,0.395059,0.604562,-0.096106,0.00126,0.00079,-0.00026,42.58,17.64,-4.23,0.1182,,,783.0,,,89.04,107.87,-25.29,2.437,0.764,-0.764,7.905031,16.6,2,,6146.0,156.0,-189.0,4.454,0.054,-0.291,-0.22,0.26,-0.32,0.987,0.409,-0.098,1.006,0.159,-0.117,,,,stellar_q1_q16,13.775,12.716,12.431,12.33,False,6368.7,60.0,-60.0,4.236,0.1,-0.1,-0.111,0.04,-0.04,10.5,1.0,-1.0,6367.0,65.0,-64.0,4.257,0.077,-0.092,-0.106,0.042,-0.041,1.34,0.1720995061,-0.122956252383,1.18,0.0517006769782,-0.0464430834463,3.12607936712,0.652027103555,-0.867003283647,9.495,0.0822741925946,-0.14106914222,1.12,0.12,-0.13,56.3544905702,51.9717417534,-51.9717417534,0.124404680868,0.0020671934083,-0.0020671934083,170.757294925,39.2145433639,-39.2145433639,921.209361453,52.7560611911,-52.7560611911
1903,K04567,8332521,K04567.02,,CANDIDATE,4.6725405,0.0001363,-0.0001363,2454968.226,0.0244,-0.0244,16.7189,1.799,-13.55,5.33,1.2,-1.2,,,,84.7,17.3,-17.3,15.723242,1.812323,-13.75403,4.19365,0.5892,-3.84759,1694.66,702.2,-168.3,0.0549,,,1149.0,,,412.73,500.01,-117.22,16.92,2.4,-2.4,9.396586,10.0,2,,6146.0,156.0,-189.0,4.454,0.054,-0.291,-0.22,0.26,-0.32,0.987,0.409,-0.098,1.006,0.159,-0.117,,,,stellar_q1_q16,13.775,12.716,12.431,12.33,False,6368.7,60.0,-60.0,4.236,0.1,-0.1,-0.111,0.04,-0.04,10.5,1.0,-1.0,6367.0,65.0,-64.0,4.257,0.077,-0.092,-0.106,0.042,-0.041,1.34,0.1720995061,-0.122956252383,1.18,0.0517006769782,-0.0464430834463,3.12607936712,0.652027103555,-0.867003283647,9.495,0.0822741925946,-0.14106914222,1.12,0.12,-0.13,2303.07415762,1170.51611984,-1170.51611984,0.0578123657101,0.00096980225789,-0.00096980225789,791.931487753,180.342681169,-180.342681169,1351.87155132,77.039329559,-77.039329559
1904,K04575,9893468,K04575.01,,CANDIDATE,201.333802,0.005221,-0.005221,2455007.758,0.0218,-0.0218,0.0325,0.4547,-0.0325,12.645,0.641,-0.641,,,,123.6,11.6,-11.6,0.010277,0.000593,-0.000556,0.86472,0.05442,-0.4095,1.79,0.94,-0.46,0.727,,,430.0,,,8.12,12.69,-4.23,122.82,7.7,-7.7,,12.0,1,,6582.0,164.0,-213.0,4.132,0.192,-0.293,-0.22,0.24,-0.3,1.598,0.838,-0.417,1.269,0.272,-0.236,,,,stellar_q1_q16,13.174,12.105,11.926,11.816,False,6280.9,60.0,-60.0,4.068,0.1,-0.1,0.027,0.04,-0.04,5.8,1.0,-1.0,6277.0,68.0,-72.0,4.08,0.11,-0.11,0.03,0.04,-0.035,1.73,0.301988675284,-0.252382962975,1.322,0.0986107174703,-0.0899726269484,3.10455958813,0.465518113636,-0.458659762359,9.492,0.0606776685159,-0.0694266023021,1.11,0.19,-0.16,1.93272899447,0.328448679082,-0.328448679082,0.738343734296,0.0175933909895,-0.0175933909895,7.63201872412,2.50955206103,-2.50955206103,423.568234673,34.7223369405,-34.7223369405
1905,K04580,8628761,K04580.01,,NOT DISPOSITIONED,6.3042414,4.62e-05,-4.62e-05,2454970.307,0.00645,-0.00645,0.227,0.2463,-0.2268,2.383,0.176,-0.176,,,,42.6,4.3,-4.3,0.006068,0.000391,-0.000316,3.7066,0.72387,-1.92548,1.22,0.48,-0.43,0.0709,,,1510.0,,,1229.72,1609.7,-831.87,19.82,3.9,-3.9,11.006673,11.5,1,,6728.0,286.0,-420.0,3.987,0.297,-0.208,-0.46,0.26,-0.3,1.836,0.731,-0.648,1.192,0.286,-0.227,,,,stellar_q1_q16,13.01,11.76,11.476,11.426,False,5891.8,60.0,-60.0,4.2,0.1,-0.1,-0.183,0.04,-0.04,2.0,1.0,-1.0,5894.0,66.0,-67.0,4.252,0.089,-0.111,-0.173,0.044,-0.043,1.23,0.211435947748,-0.132307067083,0.983,0.0612414532813,-0.0427845252399,7.17794291271,1.26734944178,-1.40481399691,9.856,0.0706146883352,-0.0945887444593,1.95,0.24,-0.28,0.812892922609,0.123215025812,-0.123215025812,0.0664403258542,0.00118978644496,-0.00118978644496,371.531331018,106.163403317,-106.163403317,1118.82557839,79.9714091026,-79.9714091026
1906,K04581,2572029,K04581.01,,NOT DISPOSITIONED,6.0060784,0.0001657,-0.0001657,2454966.392,0.0187,-0.0187,0.0645,0.3746,-0.0644,4.621,0.604,-0.604,,,,39.5,6.0,-6.0,0.005758,0.000457,-0.000508,0.52184,0.14385,-0.5073,0.73,0.38,-0.1,0.0658,,,1130.0,,,385.87,604.66,-135.03,9.98,2.8,-2.8,9.3338375,7.7,1,,6103.0,149.0,-189.0,4.331,0.112,-0.3,-0.04,0.22,-0.3,1.16,0.611,-0.164,1.05,0.241,-0.117,,,,stellar_q1_q16,13.549,12.458,12.161,12.092,False,5848.8,60.0,-60.0,4.238,0.1,-0.1,0.07,0.04,-0.04,2.1,1.0,-1.0,5848.0,63.0,-65.0,4.248,0.095,-0.094,0.067,0.043,-0.041,1.27,0.162003580207,-0.142285487665,1.049,0.0442849906853,-0.0382643489426,6.99841996002,1.37728555525,-1.53132003436,9.845,0.0780213994086,-0.10724298816,1.38,0.18,-0.16,0.795372895182,0.115607919003,-0.115607919003,0.0657506162016,0.00109307454152,-0.00109307454152,391.912033467,96.3823983883,-96.3823983883,1133.86324027,69.7880314639,-69.7880314639
1907,K04582,7905106,K04582.01,,NOT DISPOSITIONED,4.22434031,8.706e-05,-8.706e-05,2454965.34,0.014,-0.014,0.3268,0.1281,-0.3268,4.319,0.348,-0.348,,,,13.9,1.5,-1.5,0.003449,0.000288,-0.000139,0.38222,0.28261,-0.11785,0.6,0.27,-0.19,0.0515,,,1465.0,,,1088.34,1474.67,-636.76,7.12,2.6,-2.6,8.363,13.1,1,,5984.0,157.0,-164.0,4.046,0.303,-0.217,-0.22,0.3,-0.28,1.586,0.725,-0.506,1.019,0.248,-0.141,,,,stellar_q1_q16,11.756,10.622,10.28,10.224,False,5637.1,60.0,-60.0,4.441,0.1,-0.1,-0.186,0.04,-0.04,2.1,1.0,-1.0,5636.0,66.0,-66.0,4.443,0.069,-0.079,-0.178,0.043,-0.043,0.938,0.088022369884,-0.0676530679275,0.89,0.0331789089634,-0.0323394495933,7.76247116629,2.81784218419,-3.58180156947,9.89,0.134498530116,-0.268754153892,4.54,0.36,-0.39,0.352648624013,0.0372297955657,-0.0372297955657,0.049222791947,0.000821403973749,-0.000821403973749,328.808943043,58.6902808347,-58.6902808347,1085.17412887,48.2082443825,-48.2082443825
1908,K04585,9009036,K04585.01,Kepler-1616 b,CONFIRMED,6.76284377,6.948e-05,-6.948e-05,2454968.68,0.00873,-0.00873,0.1156,0.3173,-0.1155,5.872,0.24,-0.24,,,,56.7,3.8,-3.8,0.006955,0.000308,-0.000273,0.28392,0.01735,-0.10993,0.88,0.56,-0.1,0.074,,,1138.0,,,395.94,783.07,-121.62,8.821,0.539,-0.539,10.05156,15.6,1,,6528.0,158.0,-212.0,4.384,0.062,-0.368,-0.16,0.22,-0.32,1.155,0.745,-0.128,1.177,0.279,-0.166,,,,stellar_q1_q16,13.499,12.523,12.263,12.228,False,6153.4,60.0,-60.0,4.112,0.1,-0.1,-0.12,0.04,-0.04,9.5,1.0,-1.0,6151.0,60.0,-67.0,4.16,0.1,-0.1,-0.109,0.046,-0.044,1.46,0.241769807875,-0.192230694739,1.134,0.0821911333417,-0.058569466448,4.46683592151,0.78867191903,-0.79378548057,9.65,0.0706146883353,-0.0849731075732,1.1,0.16,-0.15,1.1053063583,0.172597853113,-0.172597853113,0.0730066363267,0.00149583085146,-0.00149583085146,514.63488712,157.819892727,-157.819892727,1213.77540224,92.9226365539,-92.9226365539
1909,K04588,8806985,K04588.01,,NOT DISPOSITIONED,7.53738193,8.004e-05,-8.004e-05,2454968.808,0.0074,-0.0074,0.0218,0.432,-0.0218,3.914,0.189,-0.189,,,,47.9,4.2,-4.2,0.006384,0.000242,-0.000472,1.08226,0.14674,-0.43491,1.0,0.56,-0.23,0.0802,,,1210.0,,,506.14,865.81,-252.89,14.81,2.0,-2.0,10.029366,13.5,1,,6483.0,178.0,-261.0,4.207,0.169,-0.306,-0.16,0.23,-0.32,1.435,0.803,-0.333,1.211,0.283,-0.206,,,,stellar_q1_q16,12.912,12.165,11.922,11.909,False,6203.6,60.0,-60.0,4.104,0.1,-0.1,-0.141,0.04,-0.04,7.3,1.0,-1.0,6196.0,74.0,-59.0,4.163,0.09,-0.101,-0.134,0.046,-0.043,1.46,0.231846155888,-0.172489535915,1.135,0.0841206871108,-0.0521947315349,4.38530697775,0.727615549087,-0.800717462796,9.642,0.0666692121629,-0.0875605698699,1.27,0.17,-0.17,1.01394792181,0.151743068769,-0.151743068769,0.0785109229171,0.00156080685682,-0.00156080685682,459.759998762,131.350222732,-131.350222732,1180.03889398,84.1216898955,-84.1216898955
1910,K04601,11153476,K04601.01,,NOT DISPOSITIONED,7.94007837,7.8e-05,-7.8e-05,2454968.427,0.00873,-0.00873,0.1563,0.3143,-0.1562,3.351,0.214,-0.214,,,,86.2,9.1,-9.1,0.008553,0.000442,-0.000641,1.76374,0.24402,-0.88561,0.99,0.52,-0.09,0.08,,,1006.0,,,242.18,377.01,-65.38,18.05,2.5,-2.5,9.822462,11.2,1,,6254.0,157.0,-187.0,4.418,0.055,-0.314,-0.12,0.22,-0.28,1.064,0.555,-0.098,1.075,0.247,-0.107,,,,stellar_q1_q16,13.757,12.719,12.471,12.434,False,6217.5,60.0,-60.0,4.258,0.1,-0.1,0.22,0.04,-0.04,8.0,1.0,-1.0,6218.0,65.0,-66.0,4.259,0.086,-0.104,0.205,0.042,-0.041,1.37,0.211779980168,-0.142656089951,1.245,0.0640391286637,-0.0462710492641,2.82487997492,0.637390217448,-1.18037687518,9.451,0.0883609568022,-0.234965303575,1.06,0.12,-0.14,1.27630971473,0.186231294892,-0.186231294892,0.0838212263373,0.00140310190707,-0.00140310190707,357.731753235,96.1337046572,-96.1337046572,1108.28868377,74.2728823666,-74.2728823666
1911,K04603,8430053,K04603.01,,NOT DISPOSITIONED,15.9513515,0.0001221,-0.0001221,2454979.458,0.0064,-0.0064,0.0803,0.37,-0.0803,2.306,0.191,-0.191,,,,105.3,11.5,-11.5,0.009468,0.000516,-0.000687,11.18604,1.23428,-6.11611,1.25,0.8,-0.17,0.1309,,,866.0,,,132.82,257.13,-46.73,53.19,5.9,-5.9,9.64454,11.5,1,,6453.0,153.0,-223.0,4.341,0.082,-0.351,-0.08,0.22,-0.32,1.211,0.769,-0.165,1.173,0.284,-0.166,,,,stellar_q1_q16,13.629,12.647,12.408,12.365,False,6245.1,60.0,-60.0,4.263,0.1,-0.1,0.187,0.04,-0.04,8.1,1.0,-1.0,6242.0,65.0,-66.0,4.26,0.085,-0.105,0.175,0.041,-0.041,1.36,0.211754197125,-0.142617810949,1.242,0.064015823044,-0.0445648471331,2.8313919958,0.60417612672,-1.14508079526,9.452,0.0839985644157,-0.225062275377,1.09,0.12,-0.15,1.40250866456,0.203904698712,-0.203904698712,0.133274638716,0.00221810202576,-0.00221810202576,141.880444967,37.9492340075,-37.9492340075,879.516844688,59.0800757718,-59.0800757718
1912,K04605,12458605,K04605.01,,NOT DISPOSITIONED,7.7859907,0.0001869,-0.0001869,2454970.865,0.0229,-0.0229,0.3839,0.0727,-0.3839,6.938,0.64,-0.64,,,,54.2,5.2,-5.2,0.006832,0.000352,-0.000397,0.16019,0.07068,-0.0787,0.71,0.29,-0.07,0.0769,,,939.0,,,183.92,215.3,-49.79,8.01,3.5,-3.5,10.844448,13.0,1,,6045.0,146.0,-175.0,4.479,0.05,-0.288,-0.18,0.25,-0.3,0.954,0.386,-0.09,0.994,0.133,-0.117,,,,stellar_q1_q16,13.515,12.427,12.129,12.109,False,6095.6,60.0,-60.0,3.869,0.1,-0.1,0.041,0.04,-0.04,4.4,1.0,-1.0,6102.0,60.0,-67.0,3.953,0.084,-0.086,0.032,0.045,-0.044,2.01,0.272976262704,-0.233486701977,1.318,0.108258254189,-0.0928216009343,3.6982817978,0.890329712443,-0.71163214018,9.568,0.0936812901855,-0.0928157183687,0.85,0.11,-0.1,1.49658675474,0.205863613556,-0.205863613556,0.0843432687209,0.00217042732744,-0.00217042732744,703.291676667,182.986946032,-182.986946032,1312.34311012,85.0040327561,-85.0040327561
1913,K04613,10220837,K04613.01,,NOT DISPOSITIONED,1.96227924,1.116e-05,-1.116e-05,2454964.536,0.00412,-0.00412,0.5032,0.4567,-0.2906,1.443,0.149,-0.149,,,,67.7,6.9,-6.9,0.007731,0.000316,-0.000628,3.70207,2.2103,-1.54663,0.83,0.31,-0.11,0.0298,,,1448.0,,,1038.36,1170.16,-324.24,9.1,2.7,-2.7,11.679023,12.3,1,,5726.0,167.0,-156.0,4.418,0.095,-0.254,-0.1,0.26,-0.26,0.979,0.369,-0.121,0.915,0.119,-0.078,,,,stellar_q1_q16,13.885,12.693,12.312,12.261,False,5442.7,60.0,-60.0,4.546,0.1,-0.1,-0.126,0.04,-0.04,0.8,1.0,-1.0,5438.0,66.0,-62.0,4.512,0.052,-0.07,-0.12,0.043,-0.042,0.856,0.0643202487557,-0.0453552025682,0.867,0.0337886904156,-0.0346507662253,6.60693448008,4.4076468215,-4.09025188553,9.82,0.221967992919,-0.419171554467,1.98,0.11,-0.14,0.721651650275,0.0732666579832,-0.0732666579832,0.029261663193,0.000491229945482,-0.000491229945482,674.360220905,115.566205327,-115.566205327,1298.63323148,55.7289296517,-55.7289296517
1914,K04614,7583650,K04614.01,,NOT DISPOSITIONED,6.4547287,8.349e-05,-8.349e-05,2454968.536,0.00969,-0.00969,0.0836,0.3643,-0.0835,2.764,0.381,-0.381,,,,76.6,9.0,-9.0,0.00808,0.000751,-0.000325,2.61734,0.01196,-2.02726,1.22,0.7,-0.25,0.072,,,1254.0,,,584.63,1001.08,-265.55,17.9302,0.0819,-0.0819,10.247364,10.6,1,,6475.0,160.0,-212.0,4.23,0.151,-0.312,-0.16,0.23,-0.3,1.388,0.789,-0.292,1.194,0.285,-0.185,,,,stellar_q1_q16,13.784,12.771,12.596,12.476,False,6070.6,60.0,-60.0,4.189,0.1,-0.1,0.082,0.04,-0.04,5.7,1.0,-1.0,6080.0,64.0,-72.0,4.19,0.11,-0.1,0.078,0.041,-0.041,1.44,0.211965657596,-0.192170341104,1.168,0.0728470287658,-0.0515915652021,4.37522105158,0.998085039415,-0.885130063357,9.641,0.0892415809081,-0.0981632506431,1.01,0.15,-0.13,1.26459034083,0.198021990388,-0.198021990388,0.0714673775874,0.00127023765508,-0.00127023765508,492.656373218,142.433771046,-142.433771046,1200.60335446,86.5385779249,-86.5385779249
1915,K04617,9701962,K04617.01,Kepler-1617 b,CONFIRMED,27.4785572,0.0005078,-0.0005078,2454981.629,0.0166,-0.0166,0.4261,0.52,-0.2369,8.305,0.423,-0.423,,,,88.9,7.5,-7.5,0.008813,0.000294,-0.000549,0.30973,0.12587,-0.0783,1.08,0.54,-0.12,0.1833,,,689.0,,,53.2,77.64,-16.34,23.12,9.4,-9.4,11.790866,13.2,1,,6300.0,157.0,-198.0,4.371,0.078,-0.287,-0.1,0.2,-0.3,1.126,0.555,-0.127,1.082,0.245,-0.105,,,,stellar_q1_q16,13.63,12.665,12.369,12.323,False,5902.7,60.0,-60.0,4.166,0.1,-0.1,-0.116,0.04,-0.04,2.0,1.0,-1.0,5907.0,66.0,-68.0,4.22,0.1,-0.12,-0.107,0.046,-0.046,1.3,0.25134836383,-0.171976742614,1.033,0.0710692310357,-0.0531773974542,6.32411851376,1.1724552809,-1.21690185842,9.801,0.0738628204516,-0.0928157183685,1.21,0.18,-0.19,1.24700737889,0.211659524235,-0.211659524235,0.180165420931,0.00362025235563,-0.00362025235563,56.7532028872,19.0093585853,-19.0093585853,699.457159939,58.2547026923,-58.2547026923
