,KOI,feh,feh_errm,feh_errp,logg,logg_errm,logg_errp,period,period_errm,period_errp,teff,teff_errm,teff_errp
205,510,0.36,-0.15,0.08,4.533,-0.11699999999999999,0.018000000000000002,23.336931470637822,1.0039403058391076,1.0040200077824317,5497.0,-116.0,85.0
206,517,0.22,-0.2,0.14,4.2410000000000005,-0.18100000000000002,0.095,18.686661702885917,1.002424128283533,1.002337143949816,6287.0,-153.0,106.0
207,518,0.32,-0.14,0.1,4.59,-0.040999999999999995,0.011000000000000001,24.952097217435572,1.0433296622032855,1.0339713802685593,4777.0,-91.0,93.0
208,523,0.08,-0.14,0.13,4.175,-0.131,0.14,0.8782684242671293,0.1885699550266968,0.06382698793151453,5953.0,-123.0,105.0
209,534,-0.28,-0.3,0.28,4.417,-0.263,0.081,16.526960547177445,1.0307246604786147,1.3319097141935838,6065.0,-180.0,155.0
210,543,-0.4,-0.28,0.36,4.598,-0.11900000000000001,0.039,34.77013300458358,1.0382782465717069,1.0312162273175338,5272.0,-167.0,215.0
211,548,-0.06,-0.12,0.16,4.371,-0.125,0.114,17.500571746312943,1.0151140235753917,1.0168409269482974,5565.0,-88.0,111.0
212,550,0.0,-0.3,0.2,4.455,-0.299,0.045,22.489379656241503,1.003246741210338,1.0034536734872634,6109.0,-210.0,162.0
213,555,-0.08,-0.28,0.32,4.4719999999999995,-0.6729999999999999,0.09300000000000001,15.849884107943646,1.0261739906157064,1.0603945652935478,5238.0,-145.0,175.0
214,561,-0.4,-0.26,0.32,4.4830000000000005,-0.275,0.076,16.35265681807719,1.04207487918222,1.0892024862623852,5724.0,-148.0,182.0
215,564,-0.24,-0.28,0.34,4.621,-0.09300000000000001,0.028999999999999998,28.19827734803903,1.094533535491062,1.0941094970278606,5100.0,-138.0,153.0
216,568,-0.24,-0.28,0.28,4.532,-0.29100000000000004,0.033,30.92109130674933,1.128776270475278,1.0503097609654417,5938.0,-177.0,166.0
217,569,-0.04,-0.14,0.14,4.203,-0.10400000000000001,0.132,31.685373341171015,1.007584755295881,1.0064127004391477,5692.0,-97.0,104.0
218,572,-0.06,-0.36,0.22,4.375,-0.281,0.069,19.24423648667597,1.0649104401389489,1.0915224708185323,6475.0,-224.0,144.0
219,573,-0.22,-0.14,0.14,4.484,-0.142,0.037000000000000005,33.08580482896746,1.1423448858667862,1.0705230602512976,5964.0,-126.0,109.0
220,574,-0.58,-0.3,0.34,4.662,-0.084,0.028999999999999998,35.70707494418204,1.1527383593508513,1.058246976513717,5094.0,-134.0,149.0
221,577,-0.26,-0.24,0.33,4.31,-0.248,0.19399999999999998,22.275265186533943,1.0543178480999618,1.083263882515915,5642.0,-134.0,159.0
222,579,0.2,-0.26,0.18,4.0489999999999995,-0.21,0.302,31.109525883207066,1.0035806179837325,1.0032141927830927,5659.0,-160.0,167.0
223,584,-0.46,-0.28,0.28,4.562,-0.28300000000000003,0.031,21.276140954731147,1.174124408111942,1.1511492899793707,5973.0,-160.0,148.0
224,590,0.04,-0.101,0.101,4.132,-0.015,0.015,13.633510615046848,1.0088110252608962,1.008788644455341,6099.0,-75.0,75.0
225,598,-0.14,-0.3,0.24,4.41,-0.28800000000000003,0.07200000000000001,26.41750348742509,1.0022075795150456,1.0022296159350288,6122.0,-214.0,168.0
226,600,-0.2,-0.26,0.34,3.949,-0.298,0.442,32.07715553053634,1.0037041889540543,1.002887822691271,5537.0,-140.0,169.0
227,611,-0.07,-0.101,0.101,4.132,-0.027000000000000003,0.027000000000000003,10.39561194590218,1.3181211253811447,1.0113858658227737,5904.0,-85.0,85.0
228,612,-0.04,-0.14,0.16,4.388,-0.126,0.107,29.891433061190117,1.1504295235085498,1.0158713299917315,5547.0,-91.0,109.0
229,620,0.48,-0.26,0.08,4.428999999999999,-0.6459999999999999,0.11900000000000001,8.25436653063296,1.001836054728742,1.0018950173876995,5029.0,-166.0,214.0
230,623,-0.02,-0.28,0.23,4.545,-0.28800000000000003,0.027000000000000003,21.699317146498853,1.031165687415726,1.0426105084775537,5695.0,-155.0,164.0
231,626,0.0,-0.26,0.26,4.581,-0.204,0.024,37.589577589802495,1.0865851268866629,1.063097533651672,5355.0,-138.0,171.0
232,627,-0.5,-0.28,0.28,4.5680000000000005,-0.32,0.027000000000000003,13.058908472552368,1.0053616037786839,1.0072919476926994,6068.0,-170.0,155.0
233,628,0.04,-0.101,0.101,3.428,-0.022000000000000002,0.022000000000000002,17.37668762374077,1.086122938874172,1.2006367278624153,4992.0,-75.0,75.0
234,629,-0.02,-0.32,0.2,4.382,-0.33799999999999997,0.075,10.441063930327438,1.1439346736775584,1.1464087375688556,6214.0,-199.0,155.0
235,632,-0.14,-0.26,0.28,4.561,-0.218,0.028999999999999998,21.77022167784163,1.0027045823374507,1.0034666596340007,5614.0,-142.0,147.0
236,633,-0.38,-0.28,0.3,4.502,-0.28600000000000003,0.051,0.7831170531053053,0.27199769809928653,0.8660691122663907,5971.0,-164.0,160.0
237,635,-0.06,-0.14,0.14,4.32,-0.115,0.126,8.89560411702624,1.002299910432519,1.0024260575584774,5718.0,-101.0,111.0
238,638,-0.06,-0.32,0.2,4.471,-0.278,0.045,18.14228859157943,1.0037510405865673,1.0039460963178612,6092.0,-179.0,139.0
239,639,0.02,-0.24,0.24,4.437,-0.251,0.09,8.64958938189744,1.0410074742346525,1.0619348367519048,5523.0,-143.0,170.0
240,640,-0.06,-0.3,0.22,4.485,-0.299,0.043,15.032378997897641,1.0139515827500756,1.028195070651958,6032.0,-185.0,147.0
241,644,0.07,-0.29,0.17,4.476,-0.32799999999999996,0.042,8.912302493286457,1.0021737888046836,1.0022661057349929,6063.0,-228.0,162.0
242,645,0.14,-0.26,0.24,4.004,-0.35200000000000004,0.511,20.83959494118331,1.0867638565933055,1.1766914168844858,5192.0,-148.0,182.0
243,647,0.04,-0.24,0.26,4.4030000000000005,-0.297,0.129,0.7059241912097213,0.9800583930471458,0.5838183778048722,5346.0,-139.0,171.0
244,649,-0.02,-0.28,0.26,3.924,-0.415,0.632,23.477323307506595,1.0369421358660247,1.0427295240137862,5108.0,-143.0,145.0
245,650,0.07,-0.27,0.27,4.4719999999999995,-0.629,0.091,14.299677757985506,1.0324300371291388,1.0337065620561012,5141.0,-142.0,170.0
246,654,0.1,-0.28,0.2,4.283,-0.24100000000000002,0.162,19.12348855924668,1.0041342940823752,1.0043225481661697,5790.0,-191.0,181.0
247,655,-0.16,-0.32,0.23,4.263,-0.314,0.122,10.40291836953495,1.0656914294941173,1.2804970411788856,6616.0,-264.0,150.0
248,657,-2.5,-0.3,0.3,4.777,-0.027000000000000003,0.04,16.162055737901476,1.0308448196093294,1.0390024025084965,4932.0,-148.0,145.0
249,658,0.07,-0.35,0.17,4.4110000000000005,-0.371,0.054000000000000006,15.23015829162308,1.0022040066390703,1.0022655501530535,6343.0,-240.0,150.0
250,659,-0.56,-0.28,0.36,3.904,-0.395,0.622,7.5439815481308,1.0218122284362932,1.3323709807676973,5476.0,-172.0,183.0
251,660,-0.4,-0.26,0.36,4.544,-0.7020000000000001,0.07,29.850971107282273,1.1402197081098102,1.0610172818321062,5180.0,-131.0,159.0
252,661,-0.08,-0.14,0.15,4.421,-0.151,0.069,16.82325540660334,1.0039252135157795,1.0041018594621756,5827.0,-119.0,111.0
253,662,-0.7,-0.26,0.36,4.478,-0.317,0.106,22.005888392995075,1.0640746157979413,1.065847999379202,5709.0,-137.0,177.0
254,664,0.02,-0.26,0.22,4.546,-0.294,0.025,31.14891958958564,1.0688882721210988,1.0102756596485032,5650.0,-155.0,155.0
255,665,0.16,-0.12,0.14,4.505,-0.141,0.038,15.925908598250013,1.0045483196273395,1.004817458185774,5451.0,-101.0,101.0
256,666,0.14,-0.34,0.16,4.397,-0.33299999999999996,0.062,28.32017666516176,1.0031600020397244,1.0033139226566445,6215.0,-202.0,153.0
257,671,0.12,-0.26,0.24,4.498,-0.853,0.075,11.242892459550829,1.020168668170421,1.0267112126912386,5006.0,-129.0,150.0
258,672,-0.06,-0.3,0.22,4.448,-0.32799999999999996,0.048,27.260605987713408,1.0742315281156274,1.0102365268354232,6184.0,-238.0,173.0
259,673,-0.02,-0.16,0.1,4.38,-0.125,0.06,4.8940521149456595,1.0045396994538776,1.0047936545216145,6129.0,-128.0,88.0
260,674,-0.24,-0.3,0.24,4.44,-0.306,0.053,15.618047833916844,1.028470266577151,1.029989926036071,6264.0,-191.0,154.0
261,678,-0.34,-0.26,0.3,4.56,-0.258,0.027999999999999997,13.793757013875743,1.0013670682422557,1.001424251253031,5897.0,-152.0,158.0
262,679,-0.14,-0.3,0.26,4.079,-0.252,0.265,21.598946705967386,1.0040436978441314,1.0045126231046093,6260.0,-230.0,190.0
263,680,-0.14,-0.28,0.22,4.507,-0.27399999999999997,0.038,33.20293904063099,1.073977848398944,1.0674109406045487,6003.0,-179.0,148.0
264,682,-0.4,-0.28,0.28,4.5360000000000005,-0.308,0.034,30.09606155846348,1.0081202916579282,1.0052729051841403,6029.0,-165.0,153.0
265,683,-0.04,-0.34,0.22,4.373,-0.342,0.068,16.62360613918189,1.0026170405562946,1.0028839149672264,6466.0,-239.0,150.0
266,684,-0.5,-0.26,0.32,4.498,-0.284,0.071,21.932534263163458,1.0567345645598063,1.0420376775559168,5804.0,-167.0,192.0
267,685,0.48,-0.2,0.08,4.421,-0.159,0.051,16.611651666029967,1.2625468720609394,1.042764138812382,5649.0,-129.0,98.0
268,686,0.02,-0.26,0.24,4.1610000000000005,-0.21899999999999997,0.251,18.79258361250039,1.1221010007645438,1.2530985565404242,5650.0,-146.0,159.0
269,687,-0.06,-0.26,0.3,4.035,-0.324,0.445,18.3393156847531,1.0016829005834627,1.0016638377650864,5396.0,-149.0,169.0
270,688,-0.18,-0.28,0.26,4.541,-0.315,0.028999999999999998,25.272965046953114,1.0171548180104961,1.0137906900824585,5861.0,-159.0,154.0
271,689,-0.3,-0.32,0.22,4.456,-0.307,0.049,20.219219407462187,1.0341302957248555,1.0673412069987602,6345.0,-199.0,153.0
272,691,-0.18,-0.34,0.24,4.277,-0.335,0.10099999999999999,30.842928566095708,1.0936639620289914,1.1027595431898718,6711.0,-226.0,148.0
273,692,0.28,-0.24,0.14,4.194,-0.222,0.223,27.552804040038016,1.0578989405730763,1.049200866829995,5579.0,-150.0,161.0
274,693,-0.16,-0.26,0.32,3.884,-0.371,0.6890000000000001,8.08608124587352,1.0472005573005774,1.065958360215978,5129.0,-132.0,148.0
275,694,0.07,-0.29,0.19,4.476,-0.335,0.038,23.149857785775225,1.0029019783118454,1.003157366042982,6063.0,-201.0,148.0
276,695,0.07,-0.23,0.25,4.035,-0.27699999999999997,0.36700000000000005,19.654249477259828,1.0326026461297269,1.0331090111690129,5477.0,-135.0,170.0
277,697,0.07,-0.27,0.21,4.4319999999999995,-0.267,0.076,26.931739375063266,1.0727238941651007,1.0414105903081323,5733.0,-165.0,157.0
278,700,-0.1,-0.28,0.24,4.375,-0.266,0.1,19.487603425062943,1.0320262539137237,1.0197881920424667,5977.0,-213.0,177.0
279,701,0.21,-0.101,0.101,3.804,-0.011000000000000001,0.011000000000000001,29.90297139007473,1.1770570149994568,1.0747851190366362,5844.0,-75.0,75.0
280,703,0.08,-0.101,0.101,4.498,-0.009000000000000001,0.009000000000000001,5.269723127495171,1.019557649002184,1.0191400199902174,5460.0,-75.0,75.0
281,704,0.12,-0.3,0.16,4.418,-0.326,0.055999999999999994,20.42141275407899,1.004341337555124,1.0063968331187576,6085.0,-199.0,138.0
282,707,0.02,-0.14,0.16,4.125,-0.09699999999999999,0.155,21.992347568278117,1.0412149701359188,1.05655222567945,5684.0,-102.0,108.0
283,708,-0.02,-0.28,0.23,4.467,-0.281,0.057999999999999996,10.446399107353495,1.0074900162095088,1.007535188668061,5798.0,-163.0,151.0
284,709,-0.08,-0.3,0.22,4.4110000000000005,-0.29600000000000004,0.067,22.269472804602437,1.036577273466123,1.0532686033339311,6086.0,-184.0,143.0
285,710,-0.3,-0.3,0.26,4.488,-0.263,0.044000000000000004,31.420201969886314,1.0697342558559948,1.043232501177302,6215.0,-181.0,152.0
286,711,-0.12,-0.3,0.2,4.462,-0.249,0.046,17.60802773055064,1.0924430919231325,1.0993436868177355,6177.0,-189.0,139.0
287,712,-0.02,-0.28,0.23,4.538,-0.307,0.027000000000000003,27.74915248709037,1.177102654216658,1.008052318984232,5734.0,-149.0,153.0
288,714,-0.06,-0.3,0.2,4.448,-0.305,0.042,27.70113436494683,1.0026957574050073,1.0025096160248965,6184.0,-178.0,154.0
289,717,-0.32,-0.26,0.32,3.8169999999999997,-0.23399999999999999,0.469,24.938023275038173,1.0628968133290755,1.0655127819447014,5779.0,-153.0,167.0
290,718,-0.07,-0.101,0.101,4.015,-0.031,0.031,17.73045562343407,1.0037523456149342,1.003347777075091,5923.0,-77.0,77.0
291,719,-0.54,-0.24,0.32,4.447,-0.27399999999999997,0.10400000000000001,30.788191822238005,1.0031441061979958,1.0034962158121314,5830.0,-143.0,166.0
292,720,-0.46,-0.3,0.2,4.29,-0.276,0.107,9.627647089732486,1.0020085623345225,1.0019232038254695,6784.0,-230.0,166.0
293,721,-0.08,-0.24,0.29,4.54,-0.966,0.059000000000000004,15.993294221501905,1.2122015647632554,1.261629877983517,4936.0,-114.0,140.0
294,722,0.02,-0.36,0.19,4.369,-0.331,0.07400000000000001,16.256376828135792,1.0839650273132073,1.039022097728493,6395.0,-237.0,142.0
295,723,0.07,-0.31,0.17,4.466,-0.324,0.040999999999999995,11.050866565365636,1.001750707498561,1.0017877361271739,6108.0,-230.0,163.0
296,730,-0.4,-0.26,0.36,4.44,-0.308,0.11900000000000001,17.82069716063312,1.1934031067741124,1.1900179814116014,5555.0,-133.0,171.0
297,732,-0.04,-0.32,0.2,4.458,-0.307,0.045,33.349490620272036,1.1054506976244611,1.038227967381618,6126.0,-192.0,144.0
298,733,0.3,-0.16,0.1,4.4319999999999995,-0.052000000000000005,0.039,22.053323838159383,1.003052998857869,1.0031053125623828,5624.0,-114.0,88.0
299,738,-0.38,-0.26,0.32,4.524,-0.289,0.05,0.8109619832816476,0.2693087271785201,0.47142045731759813,5750.0,-138.0,155.0
300,757,0.36,-0.26,0.1,4.007,-0.375,0.526,17.619793845119023,1.0138399790084476,1.2431785308567285,5064.0,-148.0,185.0
301,759,0.48,-0.3,0.08,4.065,-0.212,0.249,18.85586811764798,1.040248055670471,1.071080647724168,5903.0,-206.0,175.0
302,760,0.0,-0.26,0.3,4.498,-0.6629999999999999,0.076,21.69265349233397,1.0313783614082281,1.0298725051998048,5085.0,-131.0,165.0
303,771,-0.24,-0.28,0.28,4.485,-0.284,0.054000000000000006,31.89196124435716,1.0384680358820118,1.0590748571240043,5953.0,-175.0,158.0
304,806,0.2,-0.26,0.2,3.947,-0.395,0.605,16.19588309446726,1.0036530822599956,1.0036803004694135,5017.0,-136.0,152.0
305,825,0.07,-0.37,0.17,4.4110000000000005,-0.37799999999999995,0.054000000000000006,16.26531427553103,1.1201764054521361,1.1660613693505797,6343.0,-235.0,150.0
306,834,-0.16,-0.3,0.26,3.98,-0.205,0.318,14.066006092993648,1.0398991010633896,1.1059039950781302,6292.0,-222.0,180.0
307,835,-0.18,-0.3,0.24,4.349,-0.31,0.095,24.037032046336876,1.0866454930689167,1.137733412795104,6277.0,-187.0,152.0
308,841,0.14,-0.28,0.18,4.407,-0.293,0.077,15.088238838980688,1.0020142014666176,1.002027052235401,5881.0,-212.0,178.0
309,853,-0.36,-0.32,0.26,4.399,-0.272,0.081,15.805974753065808,1.0030415754749153,1.003211127069374,6258.0,-192.0,163.0
310,857,0.06,-0.24,0.22,4.368,-0.237,0.128,26.268769281243507,1.003301046822791,1.0035412536097559,5568.0,-136.0,154.0
311,864,0.08,-0.14,0.1,4.315,-0.138,0.087,37.209941729166914,1.0296090328822456,1.0298406101678468,6071.0,-134.0,91.0
312,869,-0.2,-0.3,0.24,4.321000000000001,-0.33,0.099,19.557314065237964,1.0018883241452305,1.0020588534544521,6419.0,-207.0,157.0
313,874,0.56,-0.3,0.3,3.9389999999999996,-0.46,0.617,23.187743002695832,1.0025870251701592,1.0027664314035918,4854.0,-109.0,130.0
314,880,0.04,-0.28,0.22,4.336,-0.24,0.132,20.408685054358116,1.0199382315656542,1.0834012903618244,5780.0,-166.0,156.0
315,889,-0.58,-0.3,0.36,4.624,-0.106,0.034,19.493700177100763,1.0031874648092682,1.003174676898099,5408.0,-146.0,169.0
316,896,-0.28,-0.3,0.26,4.336,-0.28600000000000003,0.10800000000000001,25.33313503398801,1.0020650500431167,1.0020459659888383,6287.0,-184.0,150.0
317,907,-0.16,-0.28,0.34,4.603,-0.12,0.028999999999999998,19.907907941928453,1.0953105891826544,1.1547438006010577,5238.0,-136.0,157.0
318,918,-0.46,-0.28,0.38,4.471,-0.61,0.107,17.8731285707713,1.001907432041405,1.0018937722992884,5496.0,-157.0,177.0
319,934,-0.46,-0.3,0.3,4.23,-0.223,0.198,25.052201899077623,1.1934975433626307,1.104738031612275,6192.0,-179.0,161.0
320,935,-0.06,-0.3,0.22,4.211,-0.312,0.17800000000000002,9.164866689936758,1.1176206868382403,1.205396331895668,6277.0,-194.0,150.0
321,939,-0.06,-0.16,0.12,4.377,-0.125,0.062,14.92130711300108,1.0084378763467126,1.0096624281111717,6167.0,-132.0,88.0
322,941,-0.04,-0.36,0.25,4.22,-0.354,0.11699999999999999,21.77822827008197,1.0020575143621444,1.0025085031272558,6749.0,-245.0,152.0
323,954,-0.16,-0.26,0.26,4.548,-0.298,0.03,14.427715648552253,1.0833624681817329,1.1170008479229152,5735.0,-149.0,163.0
324,974,0.2,-0.26,0.2,4.505,-0.648,0.071,24.370932954875215,1.0279742429432472,1.0226657586196728,4922.0,-151.0,195.0
325,975,-0.08,-0.32,0.22,4.256,-0.326,0.14,12.57646240625361,1.003987518506172,1.0042398358601028,6398.0,-230.0,149.0
326,981,0.07,-0.15,0.15,4.607,-0.042,0.013999999999999999,2.9330248124805616,1.1163466616198825,1.7167312710601246,4722.0,-97.0,91.0
327,986,-0.22,-0.32,0.2,4.393,-0.295,0.065,18.893444179998433,1.0020622941738992,1.001805751526166,6444.0,-204.0,141.0
328,987,-0.04,-0.26,0.3,4.5,-0.21600000000000003,0.07,20.364921836007817,1.0022311692444343,1.0024169225323174,5211.0,-137.0,176.0
329,988,-0.3,-0.14,0.16,4.349,-0.133,0.115,12.546030911826183,1.002112560517565,1.0020320199600754,5934.0,-116.0,114.0
330,991,-0.2,-0.32,0.24,4.4719999999999995,-0.307,0.047,20.5561286577256,1.0232703137909906,1.1165695594608807,6201.0,-191.0,153.0
331,1001,-0.18,-0.32,0.22,4.449,-0.32,0.046,11.712874698483112,1.013228039938726,1.0143807806246365,6277.0,-193.0,158.0
332,1002,-0.48,-0.28,0.36,4.577,-0.21100000000000002,0.044000000000000004,24.624608770787404,1.0517601385635649,1.0528922957070623,5501.0,-179.0,219.0
333,1010,0.0,-0.34,0.22,4.368,-0.418,0.064,10.067696037477898,1.0086869479470966,1.0092739026915578,6452.0,-213.0,176.0
334,1019,-0.12,-0.3,0.24,4.4239999999999995,-0.28300000000000003,0.068,7.967315621714979,1.2092106313543245,1.1060014062405759,6052.0,-201.0,162.0
335,1032,0.16,-0.14,0.08,4.303,-0.14,0.099,3.2910177345739218,1.009524948156886,1.0093502055317136,5971.0,-125.0,104.0
336,1050,-0.28,-0.3,0.26,3.9160000000000004,-0.177,0.319,30.691437222425286,1.0024989409478502,1.0025357193409121,6550.0,-247.0,185.0
337,1052,-0.22,-0.14,0.16,4.603,-0.09300000000000001,0.013999999999999999,8.397145775404207,1.0215977558094012,1.056970629854241,5324.0,,111.0
338,1060,-0.16,-0.16,0.16,4.354,-0.134,0.10400000000000001,7.735404955673244,1.0695190430845294,1.0350961578283286,5906.0,-125.0,108.0
339,1069,-0.3,-0.32,0.2,4.44,-0.29600000000000004,0.051,21.543716146371967,1.0103885782568773,1.010665109785326,6412.0,-209.0,156.0
340,1089,-0.54,-0.3,0.34,4.662,-0.10099999999999999,0.026000000000000002,12.911801609221055,1.059078120791197,1.2126221056878055,5196.0,-127.0,161.0
341,1102,0.22,-0.24,0.2,4.508,-0.188,0.054000000000000006,7.747643214845262,1.0225056655346334,1.0317721712737031,5203.0,-134.0,171.0
342,1113,0.2,-0.26,0.2,4.445,-0.636,0.10400000000000001,11.38528367935576,1.0704045645961342,1.0857006690154027,5146.0,-147.0,175.0
343,1115,-0.2,-0.3,0.24,4.496,-0.262,0.044000000000000004,18.242055090544596,1.0643352100983585,1.056799668786078,6103.0,-186.0,143.0
344,1116,-0.22,-0.3,0.26,4.508,-0.285,0.040999999999999995,20.275996258579195,1.0503392038799817,1.0508636231425532,6038.0,-179.0,144.0
345,1117,-0.5,-0.3,0.28,4.487,-0.284,0.055999999999999994,10.061675280936026,1.042202740130406,1.048244992107192,6167.0,-184.0,162.0
346,1118,0.16,-0.26,0.22,4.556,-0.149,0.027999999999999997,20.578620668211283,1.0211765544983715,1.0175344597124067,5178.0,-136.0,172.0
347,1120,-0.12,-0.3,0.22,4.486000000000001,-0.285,0.045,4.767793361399966,1.0045311000085215,1.0026460465340898,6075.0,-200.0,151.0
348,1127,0.02,-0.38,0.2,4.2139999999999995,-0.379,0.12,16.74223055857563,1.0609631021188715,1.0824079710509187,6735.0,-263.0,158.0
349,1128,-0.3,-0.3,0.3,4.302,-0.23,0.155,27.841602244843394,1.0505061717251474,1.0617166894690153,6063.0,-176.0,158.0
350,1145,-0.06,-0.26,0.3,4.592,-0.16399999999999998,0.025,13.1023431398999,1.0072343519404467,1.3866714093713834,5285.0,-138.0,169.0
351,1148,0.29,-0.162,0.162,2.9360000000000004,-0.013000000000000001,0.013000000000000001,11.066068312408794,1.0081948792115776,1.0087196227770872,4605.0,-97.0,97.0
352,1150,-0.12,-0.28,0.26,4.33,-0.244,0.135,33.10602219318845,1.0042020679485495,1.0043660325921975,5915.0,-198.0,185.0
353,1151,-0.06,-0.3,0.22,4.364,-0.344,0.081,21.632644681326397,1.0389714188586836,1.046283257978905,6273.0,-200.0,152.0
354,1161,-0.24,-0.28,0.34,4.624,-0.095,0.027999999999999997,13.818026168148263,1.1482843584289666,1.1155392919166764,5120.0,-133.0,154.0
355,1162,0.1,-0.14,0.12,4.2669999999999995,-0.12,0.124,15.053818248751247,1.0536218503029489,1.1028219743387664,5831.0,-127.0,104.0
356,1165,0.02,-0.34,0.19,4.239,-0.326,0.151,23.789622452933532,1.028818141756235,1.040423101884231,6344.0,-202.0,144.0
357,1168,0.1,-0.14,0.11,4.223,-0.151,0.128,17.10827421667603,1.0330687098906817,1.0702488633043319,6047.0,-132.0,98.0
358,1169,-0.14,-0.3,0.22,4.327,-0.326,0.10099999999999999,17.187790037190368,1.0172231181213511,1.0256330516143553,6327.0,-206.0,156.0
359,1175,-0.2,-0.26,0.34,4.413,-0.402,0.128,16.129295668011228,1.044480269477498,1.1944302631422052,5470.0,-145.0,174.0
360,1198,-0.22,-0.26,0.34,4.445,-0.287,0.107,11.450191888460305,1.1132769471297888,1.298360163585014,5451.0,-147.0,182.0
361,1199,0.21,-0.31,0.15,4.474,-0.317,0.042,32.68135125147346,1.0034011939124117,1.0038777890128727,5934.0,-194.0,157.0
362,1206,-0.3,-0.32,0.26,4.453,-0.29100000000000004,0.055999999999999994,28.33374023699913,1.1316357433357094,1.106120232834774,6204.0,-182.0,153.0
363,1208,-0.32,-0.24,0.36,4.395,-0.275,0.141,22.577043785335217,1.1734401016687857,1.0596035766655074,5594.0,-141.0,180.0
364,1209,-0.12,-0.26,0.3,4.558,-0.25,0.03,6.776635350771901,1.0373307227912016,1.0747268262345864,5573.0,-140.0,149.0
365,1215,-0.28,-0.26,0.3,4.543,-0.297,0.035,24.66299907266936,1.0794177130797682,1.1654060540922575,5783.0,-145.0,157.0
366,1216,-0.06,-0.28,0.3,4.598,-0.08199999999999999,0.031,21.28920840966283,1.1245361908221974,1.0170898948500118,5003.0,-134.0,160.0
367,1218,-0.18,-0.26,0.36,4.484,-0.636,0.08800000000000001,35.08836193284943,1.0637078344032513,1.051186260298576,5266.0,-141.0,176.0
368,1220,-0.5,-0.28,0.28,4.563,-0.319,0.027000000000000003,22.46097084552229,1.0353573958101059,1.0479104634890932,6081.0,-164.0,153.0
369,1221,0.3,-0.26,0.14,3.891,-0.172,0.369,0.6092797507073818,0.7652880884318715,0.24017440038290305,5759.0,-176.0,173.0
370,1222,-0.1,-0.3,0.22,4.1930000000000005,-0.308,0.18600000000000003,2.3222362313182745,3.731882402664272,3.376425653332133,6331.0,-195.0,144.0
371,1230,-0.14,-0.14,0.14,4.367,-0.134,0.077,15.10104086040254,1.1640756344746221,1.1420473569104712,6086.0,-124.0,104.0
372,1239,-0.42,-0.16,0.16,3.8,-0.106,0.209,13.002200824928089,1.025824587556463,1.118755956103799,6146.0,-127.0,128.0
373,1241,0.3,-0.26,0.14,4.311,-0.22699999999999998,0.151,1.699986547121287,3.5137854940047415,3.62745494371589,5582.0,-153.0,161.0
374,1242,0.02,-0.36,0.26,3.617,-0.278,0.47700000000000004,19.93206111580351,1.0274837227819473,1.0316305061323336,5295.0,-211.0,191.0
375,1257,0.07,-0.33,0.15,4.466,-0.26,0.043,26.184615016451822,1.0816777374173776,1.1549635733056702,6108.0,-199.0,136.0
376,1271,-0.08,-0.32,0.24,4.377,-0.37799999999999995,0.061,30.687912574199956,1.0652875085152689,1.0563687391994694,6484.0,-208.0,167.0
377,1274,,,,,,,36.22309756979994,1.0627502021580553,1.0444273751567765,,,
378,1275,-0.36,-0.3,0.28,4.291,-0.245,0.152,21.685332130920425,1.0308936209508666,1.0431370228439536,6218.0,-188.0,160.0
379,1276,-0.1,-0.3,0.24,4.16,-0.28,0.218,30.00216084134564,1.0502908662828465,1.1098328875575982,6200.0,-199.0,160.0
380,1278,-0.06,-0.26,0.28,4.061,-0.289,0.415,0.7651966112898139,0.5906455587095621,0.3355720707916666,5445.0,-139.0,158.0
381,1279,0.04,-0.14,0.14,4.38,-0.13699999999999998,0.09300000000000001,29.46538236902022,1.0051713838186502,1.0046486735339715,5713.0,-112.0,107.0
382,1282,-0.5,-0.28,0.3,4.556,-0.312,0.027000000000000003,14.83673955295545,1.0898481382271183,1.1121897588967096,6106.0,-174.0,152.0
383,1283,-0.22,-0.3,0.22,4.311,-0.317,0.10300000000000001,14.715372559811083,1.015764588791986,1.1489375517867175,6483.0,-207.0,155.0
384,1288,-0.04,-0.16,0.12,4.397,-0.142,0.069,41.38706972928215,1.0683072831699079,1.0542833239214389,5930.0,-125.0,108.0
385,1299,-0.2,-0.3,0.26,4.493,-0.293,0.045,24.073789898587197,1.0489569587052145,1.0508198679411926,6061.0,-181.0,145.0
386,1306,-0.22,-0.32,0.22,4.397,-0.306,0.063,16.148014676540324,1.0277681721923968,1.1420836146626092,6487.0,-257.0,187.0
387,1308,-0.1,-0.3,0.2,4.45,-0.299,0.046,0.7466161781498757,0.3362371415548063,0.5431779848501391,6210.0,-214.0,157.0
388,1311,0.2,-0.14,0.12,4.527,-0.131,0.027999999999999997,46.61970086764852,1.2091351272260462,1.0270678510509328,5406.0,-103.0,101.0
389,1314,-0.22,-0.28,0.36,4.604,-0.14800000000000002,0.028999999999999998,19.12410880041319,1.0694402583029463,1.0977229870740413,5290.0,-142.0,173.0
390,1315,-0.08,-0.3,0.22,4.414,-0.28800000000000003,0.068,11.488277204886463,1.0080151330136418,1.0084530986205738,6072.0,-181.0,141.0
391,1316,-0.42,-0.3,0.36,3.9160000000000004,-0.401,0.626,2.073154136680872,1.0221046652640267,1.0118177240184985,5387.0,-160.0,179.0
